HNode,LNode,Time,Makespan,SOC,SOL
HNode: 70, LNode: 296, solved: 8ms, makespan: 67, sum_of_costs: 11691, sum_of_loss: 10330
HNode: 84, LNode: 382, solved: 9ms, makespan: 79, sum_of_costs: 12430, sum_of_loss: 10634
HNode: 69, LNode: 312, solved: 8ms, makespan: 66, sum_of_costs: 12716, sum_of_loss: 11002
HNode: 98, LNode: 448, solved: 10ms, makespan: 96, sum_of_costs: 12565, sum_of_loss: 10285
HNode: 88, LNode: 405, solved: 9ms, makespan: 86, sum_of_costs: 12807, sum_of_loss: 10768
HNode: 82, LNode: 575, solved: 10ms, makespan: 67, sum_of_costs: 12242, sum_of_loss: 10740
HNode: 325, LNode: 1381, solved: 25ms, makespan: 274, sum_of_costs: 21542, sum_of_loss: 15252
HNode: 101, LNode: 470, solved: 11ms, makespan: 90, sum_of_costs: 12657, sum_of_loss: 11027
HNode: 91, LNode: 456, solved: 10ms, makespan: 78, sum_of_costs: 11982, sum_of_loss: 10538
HNode: 61, LNode: 286, solved: 8ms, makespan: 59, sum_of_costs: 11939, sum_of_loss: 10483
HNode: 118, LNode: 547, solved: 12ms, makespan: 107, sum_of_costs: 12774, sum_of_loss: 10957
HNode: 70, LNode: 381, solved: 9ms, makespan: 59, sum_of_costs: 11483, sum_of_loss: 10087
HNode: 89, LNode: 440, solved: 10ms, makespan: 80, sum_of_costs: 12702, sum_of_loss: 11314
HNode: 59, LNode: 263, solved: 8ms, makespan: 58, sum_of_costs: 11780, sum_of_loss: 10262
HNode: 82, LNode: 409, solved: 10ms, makespan: 75, sum_of_costs: 12797, sum_of_loss: 11185
HNode: 195, LNode: 1074, solved: 18ms, makespan: 154, sum_of_costs: 15299, sum_of_loss: 12414
HNode: 131, LNode: 606, solved: 13ms, makespan: 122, sum_of_costs: 15453, sum_of_loss: 12639
HNode: 94, LNode: 501, solved: 11ms, makespan: 80, sum_of_costs: 12909, sum_of_loss: 11348
HNode: 120, LNode: 604, solved: 12ms, makespan: 110, sum_of_costs: 13748, sum_of_loss: 11274
HNode: 98, LNode: 460, solved: 10ms, makespan: 94, sum_of_costs: 13690, sum_of_loss: 11734
HNode: 80, LNode: 366, solved: 9ms, makespan: 77, sum_of_costs: 12890, sum_of_loss: 11053
HNode: 108, LNode: 446, solved: 11ms, makespan: 105, sum_of_costs: 14342, sum_of_loss: 11334
HNode: 67, LNode: 309, solved: 8ms, makespan: 65, sum_of_costs: 11536, sum_of_loss: 9791
HNode: 85, LNode: 420, solved: 10ms, makespan: 77, sum_of_costs: 12356, sum_of_loss: 10668
HNode: 117, LNode: 550, solved: 11ms, makespan: 111, sum_of_costs: 13707, sum_of_loss: 11185
HNode: 66, LNode: 329, solved: 8ms, makespan: 61, sum_of_costs: 12023, sum_of_loss: 10372
