HNode,LNode,Time,Makespan,SOC,SOL
HNode: 51, LNode: 233, solved: 10ms, makespan: 50, sum_of_costs: 2758, sum_of_loss: 2413
HNode: 51, LNode: 228, solved: 11ms, makespan: 50, sum_of_costs: 3061, sum_of_loss: 2572
HNode: 55, LNode: 254, solved: 11ms, makespan: 54, sum_of_costs: 3028, sum_of_loss: 2575
HNode: 55, LNode: 247, solved: 12ms, makespan: 54, sum_of_costs: 3031, sum_of_loss: 2648
HNode: 55, LNode: 247, solved: 12ms, makespan: 54, sum_of_costs: 2926, sum_of_loss: 2712
HNode: 58, LNode: 263, solved: 10ms, makespan: 56, sum_of_costs: 2929, sum_of_loss: 2530
HNode: 60, LNode: 277, solved: 12ms, makespan: 59, sum_of_costs: 3119, sum_of_loss: 2743
HNode: 52, LNode: 242, solved: 10ms, makespan: 51, sum_of_costs: 2881, sum_of_loss: 2522
HNode: 56, LNode: 257, solved: 11ms, makespan: 55, sum_of_costs: 3084, sum_of_loss: 2525
HNode: 54, LNode: 245, solved: 11ms, makespan: 53, sum_of_costs: 2801, sum_of_loss: 2542
HNode: 59, LNode: 269, solved: 11ms, makespan: 58, sum_of_costs: 3092, sum_of_loss: 2649
HNode: 53, LNode: 245, solved: 11ms, makespan: 52, sum_of_costs: 3025, sum_of_loss: 2581
HNode: 57, LNode: 264, solved: 10ms, makespan: 56, sum_of_costs: 2690, sum_of_loss: 2376
HNode: 61, LNode: 278, solved: 11ms, makespan: 60, sum_of_costs: 2886, sum_of_loss: 2586
HNode: 51, LNode: 235, solved: 11ms, makespan: 50, sum_of_costs: 2801, sum_of_loss: 2531
HNode: 53, LNode: 240, solved: 11ms, makespan: 52, sum_of_costs: 2938, sum_of_loss: 2605
HNode: 49, LNode: 226, solved: 11ms, makespan: 48, sum_of_costs: 2861, sum_of_loss: 2545
HNode: 60, LNode: 267, solved: 11ms, makespan: 59, sum_of_costs: 3245, sum_of_loss: 2695
HNode: 50, LNode: 230, solved: 10ms, makespan: 49, sum_of_costs: 2663, sum_of_loss: 2360
HNode: 391, LNode: 5568, solved: 34ms, makespan: 89, sum_of_costs: 3061, sum_of_loss: 2704
HNode: 54, LNode: 253, solved: 11ms, makespan: 53, sum_of_costs: 2970, sum_of_loss: 2535
HNode: 51, LNode: 237, solved: 10ms, makespan: 50, sum_of_costs: 2750, sum_of_loss: 2406
HNode: 67, LNode: 349, solved: 12ms, makespan: 62, sum_of_costs: 3229, sum_of_loss: 2738
HNode: 49, LNode: 224, solved: 11ms, makespan: 48, sum_of_costs: 2880, sum_of_loss: 2557
HNode: 51, LNode: 230, solved: 11ms, makespan: 50, sum_of_costs: 2982, sum_of_loss: 2684
HNode: 53, LNode: 231, solved: 11ms, makespan: 52, sum_of_costs: 2992, sum_of_loss: 2734
HNode: 59, LNode: 268, solved: 11ms, makespan: 58, sum_of_costs: 3130, sum_of_loss: 2657
HNode: 64, LNode: 294, solved: 12ms, makespan: 62, sum_of_costs: 3328, sum_of_loss: 2798
HNode: 60, LNode: 274, solved: 11ms, makespan: 59, sum_of_costs: 2769, sum_of_loss: 2459
HNode: 52, LNode: 238, solved: 11ms, makespan: 51, sum_of_costs: 2874, sum_of_loss: 2603
HNode: 54, LNode: 241, solved: 12ms, makespan: 53, sum_of_costs: 2994, sum_of_loss: 2719
HNode: 50, LNode: 227, solved: 11ms, makespan: 49, sum_of_costs: 2736, sum_of_loss: 2487
HNode: 54, LNode: 239, solved: 10ms, makespan: 53, sum_of_costs: 2856, sum_of_loss: 2369
HNode: 54, LNode: 252, solved: 10ms, makespan: 53, sum_of_costs: 2712, sum_of_loss: 2425
HNode: 57, LNode: 256, solved: 11ms, makespan: 56, sum_of_costs: 3069, sum_of_loss: 2653
HNode: 61, LNode: 278, solved: 11ms, makespan: 60, sum_of_costs: 2847, sum_of_loss: 2529
HNode: 61, LNode: 279, solved: 12ms, makespan: 60, sum_of_costs: 3273, sum_of_loss: 2836
HNode: 48, LNode: 221, solved: 10ms, makespan: 47, sum_of_costs: 2703, sum_of_loss: 2382
HNode: 54, LNode: 247, solved: 11ms, makespan: 53, sum_of_costs: 2802, sum_of_loss: 2516
HNode: 54, LNode: 243, solved: 10ms, makespan: 53, sum_of_costs: 2745, sum_of_loss: 2389
HNode: 59, LNode: 271, solved: 10ms, makespan: 58, sum_of_costs: 2980, sum_of_loss: 2470
HNode: 52, LNode: 231, solved: 11ms, makespan: 51, sum_of_costs: 3235, sum_of_loss: 2782
HNode: 53, LNode: 242, solved: 10ms, makespan: 52, sum_of_costs: 2638, sum_of_loss: 2314
HNode: 58, LNode: 262, solved: 11ms, makespan: 57, sum_of_costs: 2764, sum_of_loss: 2482
HNode: 61, LNode: 273, solved: 11ms, makespan: 60, sum_of_costs: 2840, sum_of_loss: 2525
HNode: 51, LNode: 223, solved: 11ms, makespan: 50, sum_of_costs: 2905, sum_of_loss: 2512
HNode: 54, LNode: 248, solved: 11ms, makespan: 53, sum_of_costs: 2844, sum_of_loss: 2444
HNode: 58, LNode: 263, solved: 11ms, makespan: 57, sum_of_costs: 2780, sum_of_loss: 2514
HNode: 48, LNode: 215, solved: 10ms, makespan: 47, sum_of_costs: 2651, sum_of_loss: 2432
HNode: 54, LNode: 246, solved: 11ms, makespan: 53, sum_of_costs: 3015, sum_of_loss: 2684
HNode: 51, LNode: 232, solved: 11ms, makespan: 50, sum_of_costs: 2752, sum_of_loss: 2467
HNode: 48, LNode: 224, solved: 11ms, makespan: 47, sum_of_costs: 2897, sum_of_loss: 2676
HNode: 56, LNode: 255, solved: 11ms, makespan: 55, sum_of_costs: 2756, sum_of_loss: 2508
HNode: 50, LNode: 227, solved: 11ms, makespan: 49, sum_of_costs: 3081, sum_of_loss: 2688
HNode: 63, LNode: 285, solved: 10ms, makespan: 62, sum_of_costs: 2759, sum_of_loss: 2389
HNode: 62, LNode: 285, solved: 11ms, makespan: 61, sum_of_costs: 3113, sum_of_loss: 2567
HNode: 55, LNode: 254, solved: 10ms, makespan: 54, sum_of_costs: 2586, sum_of_loss: 2332
HNode: 56, LNode: 257, solved: 11ms, makespan: 55, sum_of_costs: 3076, sum_of_loss: 2648
HNode: 47, LNode: 204, solved: 10ms, makespan: 46, sum_of_costs: 2780, sum_of_loss: 2410
HNode: 54, LNode: 249, solved: 11ms, makespan: 53, sum_of_costs: 2984, sum_of_loss: 2609
HNode: 58, LNode: 256, solved: 11ms, makespan: 57, sum_of_costs: 2968, sum_of_loss: 2517
HNode: 49, LNode: 218, solved: 11ms, makespan: 48, sum_of_costs: 2811, sum_of_loss: 2500
HNode: 93, LNode: 681, solved: 12ms, makespan: 59, sum_of_costs: 2744, sum_of_loss: 2388
HNode: 53, LNode: 246, solved: 11ms, makespan: 52, sum_of_costs: 2849, sum_of_loss: 2539
HNode: 60, LNode: 279, solved: 11ms, makespan: 59, sum_of_costs: 3089, sum_of_loss: 2746
HNode: 49, LNode: 223, solved: 11ms, makespan: 48, sum_of_costs: 2825, sum_of_loss: 2455
HNode: 53, LNode: 241, solved: 11ms, makespan: 52, sum_of_costs: 2874, sum_of_loss: 2501
HNode: 49, LNode: 226, solved: 10ms, makespan: 48, sum_of_costs: 2431, sum_of_loss: 2287
HNode: 49, LNode: 222, solved: 10ms, makespan: 48, sum_of_costs: 2822, sum_of_loss: 2434
HNode: 63, LNode: 286, solved: 11ms, makespan: 62, sum_of_costs: 2920, sum_of_loss: 2521
HNode: 48, LNode: 214, solved: 11ms, makespan: 47, sum_of_costs: 2787, sum_of_loss: 2440
HNode: 60, LNode: 268, solved: 11ms, makespan: 59, sum_of_costs: 3172, sum_of_loss: 2735
HNode: 56, LNode: 258, solved: 10ms, makespan: 53, sum_of_costs: 2802, sum_of_loss: 2401
HNode: 57, LNode: 262, solved: 11ms, makespan: 56, sum_of_costs: 3141, sum_of_loss: 2627
HNode: 54, LNode: 246, solved: 10ms, makespan: 53, sum_of_costs: 2740, sum_of_loss: 2439
HNode: 50, LNode: 229, solved: 10ms, makespan: 49, sum_of_costs: 2793, sum_of_loss: 2475
HNode: 49, LNode: 213, solved: 9ms, makespan: 48, sum_of_costs: 2550, sum_of_loss: 2288
HNode: 57, LNode: 243, solved: 11ms, makespan: 56, sum_of_costs: 2917, sum_of_loss: 2527
HNode: 56, LNode: 258, solved: 12ms, makespan: 55, sum_of_costs: 3030, sum_of_loss: 2748
HNode: 64, LNode: 298, solved: 11ms, makespan: 63, sum_of_costs: 3096, sum_of_loss: 2497
HNode: 67, LNode: 295, solved: 12ms, makespan: 66, sum_of_costs: 3144, sum_of_loss: 2778
HNode: 63, LNode: 287, solved: 11ms, makespan: 62, sum_of_costs: 2850, sum_of_loss: 2530
HNode: 56, LNode: 255, solved: 10ms, makespan: 55, sum_of_costs: 2944, sum_of_loss: 2446
HNode: 55, LNode: 250, solved: 11ms, makespan: 54, sum_of_costs: 3142, sum_of_loss: 2691
HNode: 66, LNode: 320, solved: 12ms, makespan: 61, sum_of_costs: 3047, sum_of_loss: 2608
HNode: 53, LNode: 233, solved: 11ms, makespan: 52, sum_of_costs: 3081, sum_of_loss: 2658
HNode: 48, LNode: 216, solved: 10ms, makespan: 47, sum_of_costs: 2736, sum_of_loss: 2394
HNode: 55, LNode: 250, solved: 12ms, makespan: 54, sum_of_costs: 3060, sum_of_loss: 2645
HNode: 54, LNode: 250, solved: 11ms, makespan: 53, sum_of_costs: 2866, sum_of_loss: 2479
HNode: 60, LNode: 267, solved: 11ms, makespan: 59, sum_of_costs: 2947, sum_of_loss: 2657
HNode: 44, LNode: 198, solved: 10ms, makespan: 43, sum_of_costs: 2700, sum_of_loss: 2409
HNode: 44, LNode: 196, solved: 10ms, makespan: 43, sum_of_costs: 2595, sum_of_loss: 2288
HNode: 63, LNode: 287, solved: 12ms, makespan: 62, sum_of_costs: 3062, sum_of_loss: 2728
HNode: 62, LNode: 281, solved: 11ms, makespan: 61, sum_of_costs: 2807, sum_of_loss: 2440
HNode: 51, LNode: 237, solved: 10ms, makespan: 50, sum_of_costs: 2712, sum_of_loss: 2379
HNode: 54, LNode: 254, solved: 11ms, makespan: 53, sum_of_costs: 2802, sum_of_loss: 2468
HNode: 50, LNode: 225, solved: 11ms, makespan: 49, sum_of_costs: 2844, sum_of_loss: 2512
HNode: 56, LNode: 262, solved: 12ms, makespan: 55, sum_of_costs: 3084, sum_of_loss: 2661
HNode: 57, LNode: 258, solved: 12ms, makespan: 56, sum_of_costs: 3277, sum_of_loss: 2802
HNode: 52, LNode: 235, solved: 11ms, makespan: 51, sum_of_costs: 2860, sum_of_loss: 2502
HNode: 51, LNode: 238, solved: 10ms, makespan: 50, sum_of_costs: 2789, sum_of_loss: 2517
HNode: 58, LNode: 255, solved: 11ms, makespan: 57, sum_of_costs: 3035, sum_of_loss: 2649
HNode: 59, LNode: 271, solved: 11ms, makespan: 58, sum_of_costs: 3006, sum_of_loss: 2580
HNode: 49, LNode: 223, solved: 10ms, makespan: 48, sum_of_costs: 2667, sum_of_loss: 2447
HNode: 57, LNode: 265, solved: 11ms, makespan: 55, sum_of_costs: 3008, sum_of_loss: 2634
HNode: 66, LNode: 302, solved: 12ms, makespan: 65, sum_of_costs: 3187, sum_of_loss: 2801
HNode: 49, LNode: 227, solved: 11ms, makespan: 48, sum_of_costs: 2878, sum_of_loss: 2521
HNode: 58, LNode: 268, solved: 12ms, makespan: 57, sum_of_costs: 2999, sum_of_loss: 2671
HNode: 55, LNode: 255, solved: 12ms, makespan: 54, sum_of_costs: 3067, sum_of_loss: 2747
HNode: 55, LNode: 256, solved: 10ms, makespan: 54, sum_of_costs: 3102, sum_of_loss: 2521
HNode: 54, LNode: 247, solved: 11ms, makespan: 53, sum_of_costs: 3001, sum_of_loss: 2570
HNode: 53, LNode: 237, solved: 10ms, makespan: 52, sum_of_costs: 2539, sum_of_loss: 2291
HNode: 53, LNode: 237, solved: 11ms, makespan: 51, sum_of_costs: 2889, sum_of_loss: 2612
HNode: 50, LNode: 231, solved: 10ms, makespan: 49, sum_of_costs: 2532, sum_of_loss: 2244
HNode: 48, LNode: 218, solved: 10ms, makespan: 47, sum_of_costs: 2727, sum_of_loss: 2330
HNode: 67, LNode: 308, solved: 12ms, makespan: 66, sum_of_costs: 3166, sum_of_loss: 2650
HNode: 44, LNode: 194, solved: 10ms, makespan: 43, sum_of_costs: 2620, sum_of_loss: 2328
HNode: 60, LNode: 265, solved: 11ms, makespan: 59, sum_of_costs: 2973, sum_of_loss: 2569
HNode: 61, LNode: 309, solved: 12ms, makespan: 56, sum_of_costs: 3020, sum_of_loss: 2561
HNode: 63, LNode: 289, solved: 11ms, makespan: 62, sum_of_costs: 3121, sum_of_loss: 2650
HNode: 53, LNode: 239, solved: 11ms, makespan: 52, sum_of_costs: 2875, sum_of_loss: 2575
HNode: 54, LNode: 250, solved: 12ms, makespan: 53, sum_of_costs: 3093, sum_of_loss: 2840
HNode: 52, LNode: 239, solved: 10ms, makespan: 51, sum_of_costs: 2682, sum_of_loss: 2332
HNode: 55, LNode: 241, solved: 11ms, makespan: 54, sum_of_costs: 2846, sum_of_loss: 2493
HNode: 59, LNode: 281, solved: 11ms, makespan: 56, sum_of_costs: 2805, sum_of_loss: 2525
HNode: 51, LNode: 234, solved: 10ms, makespan: 50, sum_of_costs: 2638, sum_of_loss: 2390
HNode: 62, LNode: 277, solved: 11ms, makespan: 61, sum_of_costs: 3004, sum_of_loss: 2610
HNode: 58, LNode: 267, solved: 11ms, makespan: 57, sum_of_costs: 2969, sum_of_loss: 2464
HNode: 52, LNode: 238, solved: 11ms, makespan: 51, sum_of_costs: 3021, sum_of_loss: 2567
HNode: 56, LNode: 262, solved: 11ms, makespan: 55, sum_of_costs: 2749, sum_of_loss: 2463
HNode: 55, LNode: 249, solved: 11ms, makespan: 54, sum_of_costs: 2989, sum_of_loss: 2539
HNode: 59, LNode: 274, solved: 11ms, makespan: 58, sum_of_costs: 3026, sum_of_loss: 2607
HNode: 58, LNode: 264, solved: 10ms, makespan: 57, sum_of_costs: 2896, sum_of_loss: 2498
HNode: 53, LNode: 251, solved: 11ms, makespan: 50, sum_of_costs: 2721, sum_of_loss: 2447
HNode: 53, LNode: 243, solved: 10ms, makespan: 52, sum_of_costs: 2754, sum_of_loss: 2411
HNode: 46, LNode: 209, solved: 11ms, makespan: 45, sum_of_costs: 2778, sum_of_loss: 2474
HNode: 47, LNode: 214, solved: 10ms, makespan: 46, sum_of_costs: 2800, sum_of_loss: 2447
HNode: 585, LNode: 8474, solved: 46ms, makespan: 68, sum_of_costs: 2844, sum_of_loss: 2542
HNode: 59, LNode: 263, solved: 10ms, makespan: 58, sum_of_costs: 2934, sum_of_loss: 2431
HNode: 59, LNode: 259, solved: 11ms, makespan: 58, sum_of_costs: 2907, sum_of_loss: 2586
HNode: 46, LNode: 211, solved: 10ms, makespan: 45, sum_of_costs: 2797, sum_of_loss: 2446
HNode: 54, LNode: 246, solved: 11ms, makespan: 53, sum_of_costs: 3214, sum_of_loss: 2749
HNode: 60, LNode: 269, solved: 11ms, makespan: 59, sum_of_costs: 2966, sum_of_loss: 2579
HNode: 58, LNode: 264, solved: 11ms, makespan: 57, sum_of_costs: 2843, sum_of_loss: 2524
HNode: 50, LNode: 219, solved: 11ms, makespan: 49, sum_of_costs: 2849, sum_of_loss: 2556
HNode: 63, LNode: 280, solved: 13ms, makespan: 62, sum_of_costs: 3587, sum_of_loss: 3100
HNode: 57, LNode: 259, solved: 11ms, makespan: 56, sum_of_costs: 2968, sum_of_loss: 2648
HNode: 58, LNode: 279, solved: 11ms, makespan: 56, sum_of_costs: 3203, sum_of_loss: 2597
HNode: 59, LNode: 270, solved: 11ms, makespan: 58, sum_of_costs: 2958, sum_of_loss: 2681
HNode: 65, LNode: 300, solved: 11ms, makespan: 63, sum_of_costs: 2948, sum_of_loss: 2572
HNode: 59, LNode: 267, solved: 11ms, makespan: 58, sum_of_costs: 3102, sum_of_loss: 2579
HNode: 43, LNode: 192, solved: 10ms, makespan: 42, sum_of_costs: 2772, sum_of_loss: 2425
HNode: 58, LNode: 260, solved: 11ms, makespan: 57, sum_of_costs: 3021, sum_of_loss: 2663
HNode: 55, LNode: 257, solved: 11ms, makespan: 54, sum_of_costs: 2870, sum_of_loss: 2525
HNode: 58, LNode: 262, solved: 12ms, makespan: 57, sum_of_costs: 2998, sum_of_loss: 2680
HNode: 57, LNode: 257, solved: 11ms, makespan: 56, sum_of_costs: 2976, sum_of_loss: 2606
HNode: 53, LNode: 241, solved: 12ms, makespan: 52, sum_of_costs: 3297, sum_of_loss: 2963
HNode: 56, LNode: 257, solved: 11ms, makespan: 55, sum_of_costs: 3097, sum_of_loss: 2579
HNode: 57, LNode: 273, solved: 11ms, makespan: 55, sum_of_costs: 3046, sum_of_loss: 2523
HNode: 54, LNode: 245, solved: 10ms, makespan: 53, sum_of_costs: 2802, sum_of_loss: 2385
HNode: 50, LNode: 230, solved: 11ms, makespan: 49, sum_of_costs: 2929, sum_of_loss: 2582
HNode: 61, LNode: 296, solved: 11ms, makespan: 57, sum_of_costs: 2608, sum_of_loss: 2347
HNode: 53, LNode: 239, solved: 10ms, makespan: 52, sum_of_costs: 2805, sum_of_loss: 2321
HNode: 63, LNode: 291, solved: 11ms, makespan: 62, sum_of_costs: 3056, sum_of_loss: 2579
HNode: 56, LNode: 254, solved: 11ms, makespan: 55, sum_of_costs: 3019, sum_of_loss: 2529
HNode: 49, LNode: 226, solved: 11ms, makespan: 48, sum_of_costs: 2941, sum_of_loss: 2626
HNode: 58, LNode: 269, solved: 10ms, makespan: 57, sum_of_costs: 2700, sum_of_loss: 2333
HNode: 55, LNode: 257, solved: 10ms, makespan: 54, sum_of_costs: 2787, sum_of_loss: 2407
HNode: 52, LNode: 237, solved: 11ms, makespan: 51, sum_of_costs: 3195, sum_of_loss: 2710
HNode: 59, LNode: 265, solved: 11ms, makespan: 58, sum_of_costs: 2874, sum_of_loss: 2400
HNode: 52, LNode: 238, solved: 12ms, makespan: 51, sum_of_costs: 3096, sum_of_loss: 2712
HNode: 49, LNode: 221, solved: 9ms, makespan: 48, sum_of_costs: 2536, sum_of_loss: 2280
HNode: 48, LNode: 218, solved: 10ms, makespan: 47, sum_of_costs: 2673, sum_of_loss: 2369
HNode: 52, LNode: 233, solved: 12ms, makespan: 51, sum_of_costs: 3066, sum_of_loss: 2702
HNode: 51, LNode: 226, solved: 11ms, makespan: 50, sum_of_costs: 2816, sum_of_loss: 2507
HNode: 51, LNode: 239, solved: 11ms, makespan: 50, sum_of_costs: 3055, sum_of_loss: 2598
HNode: 49, LNode: 221, solved: 11ms, makespan: 48, sum_of_costs: 2888, sum_of_loss: 2560
HNode: 51, LNode: 233, solved: 10ms, makespan: 50, sum_of_costs: 2850, sum_of_loss: 2522
HNode: 48, LNode: 222, solved: 11ms, makespan: 47, sum_of_costs: 2834, sum_of_loss: 2543
HNode: 55, LNode: 259, solved: 11ms, makespan: 54, sum_of_costs: 2946, sum_of_loss: 2499
HNode: 48, LNode: 224, solved: 10ms, makespan: 47, sum_of_costs: 2668, sum_of_loss: 2413
HNode: 54, LNode: 248, solved: 11ms, makespan: 53, sum_of_costs: 3110, sum_of_loss: 2608
HNode: 47, LNode: 216, solved: 10ms, makespan: 46, sum_of_costs: 2638, sum_of_loss: 2386
HNode: 61, LNode: 280, solved: 11ms, makespan: 60, sum_of_costs: 2904, sum_of_loss: 2534
HNode: 58, LNode: 271, solved: 11ms, makespan: 57, sum_of_costs: 2996, sum_of_loss: 2598
HNode: 50, LNode: 223, solved: 11ms, makespan: 49, sum_of_costs: 2910, sum_of_loss: 2621
HNode: 59, LNode: 273, solved: 11ms, makespan: 58, sum_of_costs: 2920, sum_of_loss: 2472
HNode: 56, LNode: 253, solved: 10ms, makespan: 55, sum_of_costs: 2678, sum_of_loss: 2373
HNode: 52, LNode: 235, solved: 12ms, makespan: 51, sum_of_costs: 3139, sum_of_loss: 2764
HNode: 52, LNode: 243, solved: 11ms, makespan: 51, sum_of_costs: 2953, sum_of_loss: 2567
HNode: 68, LNode: 309, solved: 11ms, makespan: 67, sum_of_costs: 2758, sum_of_loss: 2408
HNode: 57, LNode: 271, solved: 12ms, makespan: 55, sum_of_costs: 3092, sum_of_loss: 2774
HNode: 54, LNode: 243, solved: 11ms, makespan: 53, sum_of_costs: 3023, sum_of_loss: 2594
HNode: 51, LNode: 236, solved: 11ms, makespan: 50, sum_of_costs: 2993, sum_of_loss: 2582
HNode: 59, LNode: 266, solved: 10ms, makespan: 58, sum_of_costs: 2820, sum_of_loss: 2456
HNode: 56, LNode: 256, solved: 11ms, makespan: 55, sum_of_costs: 2826, sum_of_loss: 2486
HNode: 51, LNode: 237, solved: 10ms, makespan: 50, sum_of_costs: 2664, sum_of_loss: 2402
HNode: 52, LNode: 233, solved: 11ms, makespan: 51, sum_of_costs: 2885, sum_of_loss: 2544
HNode: 53, LNode: 240, solved: 11ms, makespan: 52, sum_of_costs: 2780, sum_of_loss: 2496
HNode: 57, LNode: 261, solved: 12ms, makespan: 56, sum_of_costs: 3178, sum_of_loss: 2738
HNode: 49, LNode: 221, solved: 10ms, makespan: 48, sum_of_costs: 2936, sum_of_loss: 2531
HNode: 65, LNode: 296, solved: 11ms, makespan: 64, sum_of_costs: 3258, sum_of_loss: 2635
HNode: 61, LNode: 285, solved: 12ms, makespan: 60, sum_of_costs: 3278, sum_of_loss: 2893
HNode: 56, LNode: 267, solved: 10ms, makespan: 52, sum_of_costs: 2696, sum_of_loss: 2468
HNode: 57, LNode: 253, solved: 12ms, makespan: 56, sum_of_costs: 3192, sum_of_loss: 2747
HNode: 61, LNode: 279, solved: 11ms, makespan: 60, sum_of_costs: 2733, sum_of_loss: 2397
HNode: 48, LNode: 214, solved: 10ms, makespan: 47, sum_of_costs: 2785, sum_of_loss: 2455
HNode: 53, LNode: 233, solved: 11ms, makespan: 52, sum_of_costs: 2968, sum_of_loss: 2620
HNode: 48, LNode: 220, solved: 11ms, makespan: 47, sum_of_costs: 2978, sum_of_loss: 2577
HNode: 53, LNode: 246, solved: 11ms, makespan: 52, sum_of_costs: 3017, sum_of_loss: 2701
HNode: 51, LNode: 231, solved: 11ms, makespan: 50, sum_of_costs: 2868, sum_of_loss: 2548
HNode: 54, LNode: 244, solved: 11ms, makespan: 53, sum_of_costs: 3146, sum_of_loss: 2648
HNode: 50, LNode: 228, solved: 10ms, makespan: 49, sum_of_costs: 2679, sum_of_loss: 2360
HNode: 180, LNode: 1988, solved: 17ms, makespan: 66, sum_of_costs: 2775, sum_of_loss: 2348
HNode: 53, LNode: 239, solved: 11ms, makespan: 52, sum_of_costs: 3025, sum_of_loss: 2565
HNode: 70, LNode: 312, solved: 12ms, makespan: 68, sum_of_costs: 3115, sum_of_loss: 2698
HNode: 53, LNode: 243, solved: 12ms, makespan: 52, sum_of_costs: 3275, sum_of_loss: 2870
HNode: 57, LNode: 260, solved: 11ms, makespan: 56, sum_of_costs: 2944, sum_of_loss: 2612
HNode: 54, LNode: 242, solved: 11ms, makespan: 53, sum_of_costs: 3022, sum_of_loss: 2591
HNode: 47, LNode: 214, solved: 10ms, makespan: 46, sum_of_costs: 2609, sum_of_loss: 2323
HNode: 49, LNode: 220, solved: 11ms, makespan: 48, sum_of_costs: 2826, sum_of_loss: 2438
HNode: 49, LNode: 225, solved: 11ms, makespan: 48, sum_of_costs: 2892, sum_of_loss: 2550
HNode: 64, LNode: 292, solved: 12ms, makespan: 63, sum_of_costs: 3244, sum_of_loss: 2772
HNode: 51, LNode: 228, solved: 10ms, makespan: 50, sum_of_costs: 2927, sum_of_loss: 2465
HNode: 63, LNode: 281, solved: 11ms, makespan: 62, sum_of_costs: 3038, sum_of_loss: 2600
HNode: 52, LNode: 239, solved: 12ms, makespan: 51, sum_of_costs: 3188, sum_of_loss: 2819
HNode: 56, LNode: 255, solved: 11ms, makespan: 55, sum_of_costs: 3012, sum_of_loss: 2624
HNode: 62, LNode: 279, solved: 10ms, makespan: 61, sum_of_costs: 2759, sum_of_loss: 2404
HNode: 58, LNode: 252, solved: 12ms, makespan: 57, sum_of_costs: 3106, sum_of_loss: 2728
HNode: 56, LNode: 253, solved: 12ms, makespan: 55, sum_of_costs: 3090, sum_of_loss: 2774
HNode: 58, LNode: 275, solved: 10ms, makespan: 56, sum_of_costs: 2821, sum_of_loss: 2395
HNode: 68, LNode: 307, solved: 10ms, makespan: 67, sum_of_costs: 3065, sum_of_loss: 2515
HNode: 54, LNode: 250, solved: 11ms, makespan: 53, sum_of_costs: 2737, sum_of_loss: 2419
HNode: 978, LNode: 13197, solved: 73ms, makespan: 74, sum_of_costs: 2650, sum_of_loss: 2353
HNode: 52, LNode: 237, solved: 10ms, makespan: 51, sum_of_costs: 2781, sum_of_loss: 2473
HNode: 55, LNode: 249, solved: 11ms, makespan: 54, sum_of_costs: 2930, sum_of_loss: 2536
HNode: 63, LNode: 285, solved: 12ms, makespan: 62, sum_of_costs: 3235, sum_of_loss: 2851
HNode: 54, LNode: 239, solved: 11ms, makespan: 53, sum_of_costs: 2966, sum_of_loss: 2682
HNode: 69, LNode: 333, solved: 11ms, makespan: 65, sum_of_costs: 2740, sum_of_loss: 2480
HNode: 46, LNode: 213, solved: 10ms, makespan: 45, sum_of_costs: 2716, sum_of_loss: 2432
HNode: 55, LNode: 249, solved: 11ms, makespan: 54, sum_of_costs: 2909, sum_of_loss: 2567
HNode: 61, LNode: 274, solved: 11ms, makespan: 60, sum_of_costs: 2918, sum_of_loss: 2615
HNode: 50, LNode: 214, solved: 10ms, makespan: 49, sum_of_costs: 2687, sum_of_loss: 2341
HNode: 59, LNode: 281, solved: 12ms, makespan: 55, sum_of_costs: 3143, sum_of_loss: 2732
HNode: 43, LNode: 200, solved: 10ms, makespan: 42, sum_of_costs: 2813, sum_of_loss: 2472
HNode: 57, LNode: 261, solved: 11ms, makespan: 56, sum_of_costs: 2881, sum_of_loss: 2534
HNode: 54, LNode: 251, solved: 11ms, makespan: 53, sum_of_costs: 2970, sum_of_loss: 2748
HNode: 50, LNode: 224, solved: 11ms, makespan: 49, sum_of_costs: 2862, sum_of_loss: 2579
HNode: 55, LNode: 247, solved: 11ms, makespan: 54, sum_of_costs: 2999, sum_of_loss: 2665
HNode: 55, LNode: 254, solved: 11ms, makespan: 54, sum_of_costs: 2922, sum_of_loss: 2533
HNode: 53, LNode: 243, solved: 11ms, makespan: 52, sum_of_costs: 3046, sum_of_loss: 2634
HNode: 58, LNode: 262, solved: 11ms, makespan: 57, sum_of_costs: 2862, sum_of_loss: 2490
HNode: 53, LNode: 243, solved: 10ms, makespan: 52, sum_of_costs: 2858, sum_of_loss: 2435
HNode: 53, LNode: 240, solved: 11ms, makespan: 52, sum_of_costs: 3026, sum_of_loss: 2545
HNode: 54, LNode: 246, solved: 12ms, makespan: 53, sum_of_costs: 3050, sum_of_loss: 2702
HNode: 47, LNode: 211, solved: 11ms, makespan: 46, sum_of_costs: 2906, sum_of_loss: 2574
HNode: 53, LNode: 241, solved: 12ms, makespan: 52, sum_of_costs: 3191, sum_of_loss: 2792
HNode: 60, LNode: 274, solved: 11ms, makespan: 59, sum_of_costs: 2931, sum_of_loss: 2540
HNode: 56, LNode: 254, solved: 11ms, makespan: 55, sum_of_costs: 3006, sum_of_loss: 2644
HNode: 55, LNode: 252, solved: 11ms, makespan: 54, sum_of_costs: 2850, sum_of_loss: 2467
HNode: 57, LNode: 260, solved: 10ms, makespan: 56, sum_of_costs: 2730, sum_of_loss: 2382
HNode: 65, LNode: 298, solved: 11ms, makespan: 64, sum_of_costs: 2916, sum_of_loss: 2588
HNode: 57, LNode: 263, solved: 10ms, makespan: 56, sum_of_costs: 2675, sum_of_loss: 2374
