HNode,LNode,Time,Makespan,SOC,SOL
HNode: 50, LNode: 226, solved: 1ms, makespan: 49, sum_of_costs: 1412, sum_of_loss: 1333
HNode: 42, LNode: 182, solved: 1ms, makespan: 41, sum_of_costs: 1023, sum_of_loss: 978
HNode: 57, LNode: 253, solved: 1ms, makespan: 56, sum_of_costs: 1328, sum_of_loss: 1235
HNode: 58, LNode: 267, solved: 1ms, makespan: 57, sum_of_costs: 1226, sum_of_loss: 1179
HNode: 45, LNode: 210, solved: 1ms, makespan: 44, sum_of_costs: 1381, sum_of_loss: 1245
HNode: 48, LNode: 220, solved: 1ms, makespan: 47, sum_of_costs: 1215, sum_of_loss: 1173
HNode: 63, LNode: 289, solved: 1ms, makespan: 61, sum_of_costs: 1480, sum_of_loss: 1347
HNode: 45, LNode: 201, solved: 1ms, makespan: 44, sum_of_costs: 1225, sum_of_loss: 1146
HNode: 46, LNode: 208, solved: 1ms, makespan: 45, sum_of_costs: 1370, sum_of_loss: 1265
HNode: 45, LNode: 207, solved: 1ms, makespan: 44, sum_of_costs: 1325, sum_of_loss: 1237
HNode: 52, LNode: 231, solved: 1ms, makespan: 51, sum_of_costs: 1344, sum_of_loss: 1215
HNode: 58, LNode: 271, solved: 1ms, makespan: 57, sum_of_costs: 1336, sum_of_loss: 1225
HNode: 48, LNode: 219, solved: 1ms, makespan: 47, sum_of_costs: 1181, sum_of_loss: 1099
HNode: 52, LNode: 228, solved: 1ms, makespan: 51, sum_of_costs: 1189, sum_of_loss: 1088
HNode: 39, LNode: 176, solved: 1ms, makespan: 38, sum_of_costs: 1121, sum_of_loss: 1067
HNode: 44, LNode: 191, solved: 1ms, makespan: 43, sum_of_costs: 1181, sum_of_loss: 1118
HNode: 53, LNode: 243, solved: 1ms, makespan: 52, sum_of_costs: 1262, sum_of_loss: 1198
HNode: 48, LNode: 221, solved: 1ms, makespan: 47, sum_of_costs: 1192, sum_of_loss: 1068
HNode: 53, LNode: 247, solved: 1ms, makespan: 52, sum_of_costs: 1242, sum_of_loss: 1112
HNode: 57, LNode: 261, solved: 1ms, makespan: 56, sum_of_costs: 1379, sum_of_loss: 1208
HNode: 52, LNode: 237, solved: 1ms, makespan: 51, sum_of_costs: 1493, sum_of_loss: 1362
HNode: 56, LNode: 254, solved: 1ms, makespan: 55, sum_of_costs: 1297, sum_of_loss: 1213
HNode: 49, LNode: 223, solved: 1ms, makespan: 48, sum_of_costs: 1257, sum_of_loss: 1164
HNode: 45, LNode: 209, solved: 1ms, makespan: 44, sum_of_costs: 1193, sum_of_loss: 1069
HNode: 52, LNode: 236, solved: 1ms, makespan: 51, sum_of_costs: 1451, sum_of_loss: 1251
HNode: 50, LNode: 227, solved: 1ms, makespan: 49, sum_of_costs: 1290, sum_of_loss: 1157
HNode: 49, LNode: 234, solved: 1ms, makespan: 48, sum_of_costs: 1441, sum_of_loss: 1287
HNode: 162, LNode: 1883, solved: 4ms, makespan: 60, sum_of_costs: 1314, sum_of_loss: 1212
HNode: 43, LNode: 195, solved: 1ms, makespan: 42, sum_of_costs: 1284, sum_of_loss: 1105
HNode: 41, LNode: 190, solved: 1ms, makespan: 40, sum_of_costs: 1228, sum_of_loss: 1124
HNode: 38, LNode: 179, solved: 1ms, makespan: 37, sum_of_costs: 1223, sum_of_loss: 1203
HNode: 44, LNode: 204, solved: 1ms, makespan: 43, sum_of_costs: 1183, sum_of_loss: 1082
HNode: 48, LNode: 227, solved: 1ms, makespan: 47, sum_of_costs: 1143, sum_of_loss: 1028
HNode: 46, LNode: 212, solved: 1ms, makespan: 45, sum_of_costs: 1259, sum_of_loss: 1149
HNode: 49, LNode: 223, solved: 1ms, makespan: 48, sum_of_costs: 1286, sum_of_loss: 1165
HNode: 54, LNode: 242, solved: 1ms, makespan: 53, sum_of_costs: 1309, sum_of_loss: 1264
HNode: 50, LNode: 230, solved: 1ms, makespan: 49, sum_of_costs: 1236, sum_of_loss: 1179
HNode: 48, LNode: 221, solved: 1ms, makespan: 47, sum_of_costs: 1057, sum_of_loss: 990
HNode: 43, LNode: 196, solved: 1ms, makespan: 42, sum_of_costs: 1207, sum_of_loss: 1156
HNode: 48, LNode: 226, solved: 1ms, makespan: 47, sum_of_costs: 1428, sum_of_loss: 1322
HNode: 47, LNode: 216, solved: 1ms, makespan: 46, sum_of_costs: 1180, sum_of_loss: 1066
HNode: 60, LNode: 271, solved: 1ms, makespan: 59, sum_of_costs: 1367, sum_of_loss: 1241
HNode: 55, LNode: 249, solved: 1ms, makespan: 54, sum_of_costs: 1197, sum_of_loss: 1145
HNode: 40, LNode: 177, solved: 1ms, makespan: 39, sum_of_costs: 1155, sum_of_loss: 1035
HNode: 46, LNode: 217, solved: 1ms, makespan: 45, sum_of_costs: 1178, sum_of_loss: 1068
HNode: 53, LNode: 247, solved: 1ms, makespan: 52, sum_of_costs: 1360, sum_of_loss: 1282
HNode: 48, LNode: 219, solved: 1ms, makespan: 47, sum_of_costs: 1290, sum_of_loss: 1166
HNode: 49, LNode: 223, solved: 1ms, makespan: 48, sum_of_costs: 1509, sum_of_loss: 1382
HNode: 50, LNode: 230, solved: 1ms, makespan: 49, sum_of_costs: 1226, sum_of_loss: 1122
HNode: 48, LNode: 215, solved: 1ms, makespan: 47, sum_of_costs: 1373, sum_of_loss: 1237
HNode: 49, LNode: 219, solved: 1ms, makespan: 48, sum_of_costs: 1176, sum_of_loss: 1095
HNode: 50, LNode: 223, solved: 1ms, makespan: 49, sum_of_costs: 1245, sum_of_loss: 1152
HNode: 37, LNode: 153, solved: 1ms, makespan: 36, sum_of_costs: 982, sum_of_loss: 933
HNode: 48, LNode: 223, solved: 1ms, makespan: 47, sum_of_costs: 1283, sum_of_loss: 1206
HNode: 54, LNode: 249, solved: 1ms, makespan: 53, sum_of_costs: 1262, sum_of_loss: 1167
HNode: 43, LNode: 196, solved: 1ms, makespan: 42, sum_of_costs: 1221, sum_of_loss: 1196
HNode: 43, LNode: 189, solved: 1ms, makespan: 42, sum_of_costs: 1210, sum_of_loss: 1179
HNode: 48, LNode: 223, solved: 1ms, makespan: 47, sum_of_costs: 1331, sum_of_loss: 1225
HNode: 46, LNode: 216, solved: 1ms, makespan: 45, sum_of_costs: 1384, sum_of_loss: 1247
HNode: 42, LNode: 195, solved: 1ms, makespan: 41, sum_of_costs: 1158, sum_of_loss: 1112
HNode: 45, LNode: 197, solved: 1ms, makespan: 44, sum_of_costs: 1379, sum_of_loss: 1240
HNode: 43, LNode: 196, solved: 1ms, makespan: 42, sum_of_costs: 1320, sum_of_loss: 1214
HNode: 50, LNode: 231, solved: 1ms, makespan: 49, sum_of_costs: 1108, sum_of_loss: 1057
HNode: 45, LNode: 214, solved: 1ms, makespan: 44, sum_of_costs: 1121, sum_of_loss: 1068
HNode: 47, LNode: 216, solved: 1ms, makespan: 46, sum_of_costs: 1218, sum_of_loss: 1150
HNode: 48, LNode: 222, solved: 1ms, makespan: 47, sum_of_costs: 1212, sum_of_loss: 1083
HNode: 53, LNode: 247, solved: 1ms, makespan: 52, sum_of_costs: 1393, sum_of_loss: 1204
HNode: 44, LNode: 195, solved: 1ms, makespan: 43, sum_of_costs: 1197, sum_of_loss: 1084
HNode: 39, LNode: 180, solved: 1ms, makespan: 38, sum_of_costs: 1176, sum_of_loss: 1112
HNode: 46, LNode: 202, solved: 1ms, makespan: 45, sum_of_costs: 1200, sum_of_loss: 1107
HNode: 45, LNode: 195, solved: 1ms, makespan: 44, sum_of_costs: 1273, sum_of_loss: 1126
HNode: 41, LNode: 192, solved: 1ms, makespan: 40, sum_of_costs: 1236, sum_of_loss: 1153
HNode: 45, LNode: 198, solved: 1ms, makespan: 44, sum_of_costs: 1226, sum_of_loss: 1165
HNode: 52, LNode: 235, solved: 1ms, makespan: 51, sum_of_costs: 1153, sum_of_loss: 1054
HNode: 48, LNode: 226, solved: 1ms, makespan: 47, sum_of_costs: 1311, sum_of_loss: 1188
HNode: 42, LNode: 195, solved: 1ms, makespan: 41, sum_of_costs: 1155, sum_of_loss: 1123
HNode: 56, LNode: 258, solved: 1ms, makespan: 55, sum_of_costs: 1222, sum_of_loss: 1118
HNode: 54, LNode: 240, solved: 1ms, makespan: 53, sum_of_costs: 1451, sum_of_loss: 1298
HNode: 39, LNode: 174, solved: 1ms, makespan: 38, sum_of_costs: 1117, sum_of_loss: 1056
HNode: 55, LNode: 250, solved: 1ms, makespan: 54, sum_of_costs: 1330, sum_of_loss: 1212
HNode: 35, LNode: 157, solved: 1ms, makespan: 34, sum_of_costs: 1093, sum_of_loss: 1047
HNode: 47, LNode: 218, solved: 1ms, makespan: 46, sum_of_costs: 1210, sum_of_loss: 1136
HNode: 44, LNode: 203, solved: 1ms, makespan: 43, sum_of_costs: 1270, sum_of_loss: 1132
HNode: 55, LNode: 247, solved: 1ms, makespan: 54, sum_of_costs: 1229, sum_of_loss: 1100
HNode: 43, LNode: 191, solved: 1ms, makespan: 42, sum_of_costs: 1273, sum_of_loss: 1169
HNode: 46, LNode: 212, solved: 1ms, makespan: 45, sum_of_costs: 1385, sum_of_loss: 1311
HNode: 51, LNode: 230, solved: 1ms, makespan: 49, sum_of_costs: 1377, sum_of_loss: 1242
HNode: 45, LNode: 213, solved: 1ms, makespan: 44, sum_of_costs: 1096, sum_of_loss: 1072
HNode: 48, LNode: 224, solved: 1ms, makespan: 47, sum_of_costs: 1281, sum_of_loss: 1214
